asset_id,asset_name,display_name,description,image,wide_image
19054358,DA_OI_Outfit_CasualPilot_Color_WhiteTeal,Dusted Cream,,images/Game/Pioneer/Items/Characters/Skins/Outfit/CasualPilot/MI_CharacterColorSchemeIcon_Outfit_CasualPilot_Color_WhiteTeal.png,
21248711,DA_Inventory_LF_Utility_FreeLoadout,,,,
21404299,DA_OI_Outfit_GWRanger_MeshToggle3_On,On,,,
21522723,DA_RaiderProject_TrophyDisplay,,,images/Game/Pioneer/UI/Assets/Images/Unlocks/T_UI_UnlockIImage_TrophyDisplay_16_09.png,images/Game/Pioneer/UI/Assets/Images/Unlocks/T_UI_UnlockIImage_TrophyDisplay_16_09.png
22040762,DA_Inventory_LF_Utility_T1_ContainerItem_Backpack,Backpack,,,
22504821,DA_OI_Outfit_Popstar_Epaulette,Epaulette,,,
23166456,DA_Persistence_QuestImage_TrialsDamageARCSingleJumpMine,,,images/Game/Pioneer/UI/Assets/Images/Quests/Trials/T_UI_Trials_DealDamageSingleJumpMine.png,
24857098,DA_OI_Outfit_MaskShift_Sleeves_Off,Off,,,
24915174,DA_OI_Outfit_ShockWarden_MeshToggle4_Off,Off,,,
27010880,DA_Item_Salvage_Trinket_BurntoutCandles,Burnt-out Candles,"After the grid fell candles became the preferred source of light for many. Unlike electricity, a good old candle will never fail you. Unless it's windy. Or raining. Or...",images/Game/Pioneer/Items/Salvage/Trinket_BurntoutCandles/T_UI_Icon_Salvage_Trinket_BurntoutCandles.png,
27091510,DA_OI_Outfit_ShockWarden_MeshToggle1,Chest Tech,,,
27452590,DA_PurchasableOffer_PartyBundle,Mayhem Pack,,images/Game/Pioneer/UI/Assets/Images/Battlepass/Crates/T_UI_Deck_Crate_Generic_1x1.png,
28032992,DA_OI_Unlock_CraftUtilityAugmentT3Smoke,,,,
28110902,DA_OI_BackpackContainer_Tvoltpack_Color_White,White,,images/Game/Pioneer/Items/Characters/Skins/BackpackContainer/Tvoltpack/MI_CharacterColorSchemeIcon_BackpackContainer_Tvoltpack_Color_White.png,
28351468,DA_QuestArea_POI_BG_Checkpoint,Checkpoint,Checkpoint,,
28707236,DA_Persistence_QuestImage_PavingTheWay,,,images/Game/Pioneer/UI/Assets/Images/Quests/1024x479/T_UI_PavingTheWay.png,images/Game/Pioneer/UI/Assets/Images/Quests/1024x479/T_UI_PavingTheWay.png
28895195,DA_OI_Outfit_Fencer_Color_Yellow,Yellow,,images/Game/Pioneer/Items/Characters/Skins/Outfit/Fencer/MI_CharacterColorSchemeIcon_Outfit_Fencer_Color_Yellow.png,
30472313,DA_Redirector_SniperRifle_BoltAction_Medium_01_T2,Osprey,Has reliable damage output and accuracy.,images/Game/Pioneer/Items/Firearms/SniperRifle_BoltAction_Medium_01/T_UI_Icon_SniperRifle_BoltAction_Medium_01_T2.png,images/Game/Pioneer/Items/Firearms/SniperRifle_BoltAction_Medium_01/T_UI_Icon_SniperRifle_BoltAction_Medium_01_Big_A_T2.png
31661159,DA_Item_Salvage_Trinket_BoatModel_E,"""Sirena Dorata"" Ship Model","With the Mediterranean sun glistening off its hull, this vibrant yacht is the timeless epitome of saltwater splendour.",images/Game/Pioneer/Items/Shared/BoatModels_01/T_UI_Icon_Salvage_Trinket_BoatModel_E.png,
31762897,DA_OI_Outfit_AbandonedAstronaut_MeshToggle3,Pauldrons,,,
31802189,DA_OI_RoosterOutfit_Bomber,Bomber Helmet,,images/Game/Pioneer/Items/Characters/Skins/RoosterOutfit/Bomber/T_UI_Icon_RoosterOutfit_Bomber.png,
34100326,DA_OI_Outfit_Pauldroid_Mask_On,On,,,
36123868,DA_Item_Salvage_TheDamUtilityKey2,Dam Control Tower Key,Unlocks a door to the Control Tower on Dam Battlegrounds.,images/Game/Pioneer/Items/Salvage/TheDamUtilityKey2/T_UI_Icon_Salvage_TheDamUtilityKey2.png,
36193969,DA_OI_Outfit_NightRunner_Helmet_On,On,,,
37063796,DA_OI_Outfit_Aviator_MeshToggle1_Off,Off,,,
37545564,DA_InteractQuest_HarvestPlants,,,,
37576507,DA_OI_Outfit_Jukebox_MeshToggle3,Bag,,,
39149939,DA_OI_Outfit_Angler_MeshToggle3,Dungarees,,,
39308956,DA_Persistence_QuestImage_Spotter,,,images/Game/Pioneer/UI/Assets/Images/Quests/1024x479/Jan/T_UI_Spotter.png,images/Game/Pioneer/UI/Assets/Images/Quests/1024x479/Jan/T_UI_Spotter.png
39979136,DA_OI_Outfit_Recruit_Color_Blue,Blue,,images/Game/Pioneer/Items/Characters/Skins/Outfit/Recruit/MI_CharacterColorSchemeIcon_Outfit_Recruit_Color_Blue.png,
40017501,DA_OI_Unlock_CraftHomingMissileGrenade,,,,
40062375,DA_OI_Hair_LowBun_Color_Brown,Brown,,images/Game/Pioneer/Items/Characters/Skins/Hair/MI_CharacterColorSchemeIcon_Hair_Color_Brown.png,
41103925,DA_OI_BackpackContainer_Rollupbackpack_Color_BlueRed,Blue,,images/Game/Pioneer/Items/Characters/Skins/BackpackContainer/Rollupbackpack/MI_CharacterColorSchemeIcon_BackpackContainer_Rollupbackpack_Color_BlueRed.png,
42235700,DA_PurchasableOffer_RockerBundle,Pyro Jam Pack,,images/Game/Pioneer/UI/Assets/Images/Battlepass/Crates/T_UI_Deck_Crate_Generic_1x1.png,
42589958,DA_Item_Salvage_FlowController,Flow Controller,Can be recycled into crafting materials.,images/Game/Pioneer/Items/Salvage/FlowController/T_UI_Icon_Salvage_FlowController.png,
43176764,DA_Persistence_QuestImage_ShoringUpDefenses,,,images/Game/Pioneer/UI/Assets/Images/Quests/1024x479/Apr/T_UI_ShoringUpDefenses.png,images/Game/Pioneer/UI/Assets/Images/Quests/1024x479/Apr/T_UI_ShoringUpDefenses.png
43285301,DA_QuestArea_BuriedCity_BreachableSpaceTravel,Space Travel,Space Travel,,
44376610,DA_Inventory_LF_Raider01_ContainerSlot_Melee,Melee,,,
45021633,DA_OI_Outfit_HiTechHiker_Headgear_Off,Off,,,
45609265,DA_Persistence_GenericMedia_Codex_Toledo_CategoryTile_EntryTiles,,,images/Game/Pioneer/UI/Assets/Images/Codex/EntryTile/T_UI_Codex_Toledo_CategoryTile_EntryTiles.png,
45759636,DA_QuestArea_POI_PracticeRange,Practice Range,Practice Range,,
46524640,DA_OI_Outfit_Picket_Headgear_Off,Off,,,
48591233,DA_Inventory_LF_Raider01_ContainerItem_Belt,Quick Use,,,
50445772,DA_Persistence_GenericMedia_Mastery1_3,,,images/Game/Pioneer/UI/Assets/Images/Mastery/T_UI_Mastery1_3.png,
50992628,DA_Item_Augment_Combat_T1,Combat Mk. 1,"Basic combat augment. Supports stronger shields, but with limited backpack capacity and Quick Use slots.",images/Game/Pioneer/Items/Augment/Combat/Combat_T1/T_UI_Icon_Augment_Combat_T1.png,
52636328,DA_OI_Outfit_Nova_Headgear_On,On,,,
52875129,DA_OI_Outfit_Driftcoat_Airbox,Airbox,,,
53575721,DA_OI_Outfit_Vale_Color_Grey,Gray,,images/Game/Pioneer/Items/Characters/Skins/Outfit/Vale/MI_CharacterColorSchemeIcon_Outfit_Vale_Color_Grey.png,
54293288,DA_OI_Outfit_Hornveil_ShoulderpadSkull_On,On,,,
54581186,DA_Inventory_BonusStashContainer_T0,Stash,,,
56420823,DA_Inventory_LF_Utility_T1_ContainerItem_Melee,Melee,,,
56601485,DA_OI_Outfit_Dweller_MeshToggle2,Harness,,,
57996628,DA_InteractionQuest_WorthYourSalt1_4,,,,
58232678,DA_OI_Outfit_Hoplomachus_Headgear_NoAntenna,No Antenna,,,
58302737,DA_OI_Outfit_FighterPilot_MeshToggle2,Air Supply,,,
59061302,DA_Persistence_QuestImage_OnboardingLootAreas,,,images/Game/Pioneer/UI/Assets/Images/Quests/T_UI_OnboardingLootAreas.png,images/Game/Pioneer/UI/Assets/Images/Quests/T_UI_OnboardingLootAreas.png
59742319,DA_Inventory_LF_Utility_T3_Smoke_ContainerItem_Backpack,Backpack,,,
59893416,DA_OI_Unlock_CraftHullcracker,,,,
61590174,DA_OI_Outfit_JetPilot_MeshToggle2_On,On,,,
61643686,DA_OI_Outfit_Ghillie_MeshToggle4_NoTech,Belt Only,,,
62552928,DA_OI_Outfit_Aviator,Fiero,,images/Game/Pioneer/Items/Characters/Skins/Outfit/Aviator/T_UI_Icon_Outfit_Aviator.png,
63236990,DA_Inventory_LF_Raider02_ContainerItem_Weapon1,Primary Weapon,,,
63564946,DA_Emote_ISeeYou,I See You,,images/Game/Pioneer/Items/Emotes/ISeeYou/T_UI_Icon_Emote_ISeeYou.png,
63796689,DA_OI_Outfit_Recon_Hat_On,On,,,
69747047,DA_Persistence_GenericMedia_ARC_Sentinel_Landscape,,,images/Game/Pioneer/UI/Assets/Images/Codex/WithinEntry/T_UI_ARC_Sentinel_Landscape.png,
70038412,DA_PurchasableOffer_Skin_Greenhorn_03,Patrol Lapis Bubblegum,,images/Game/Pioneer/UI/Assets/Images/Battlepass/Skins/Greenhorn_BlueRed.png,
70670259,DA_OI_BackpackAttachment_WickerBasket_01_A,Wicker Basket,,images/Game/Pioneer/Items/Characters/Skins/BackpackAttachment/WickerBasket_01_A/T_UI_Icon_BackpackAttachment_WickerBasket_01_A.png,
71235951,DA_QuestArea_POI_Alcantara,Alcantara,Alcantara,,
72082337,DA_Persistence_QuestImage_Topside,,,images/Game/Pioneer/UI/Assets/Images/Quests/936x620/T_UI_Topside.png,images/Game/Pioneer/UI/Assets/Images/Quests/936x620/T_UI_Topside.png
73619125,DA_OI_Outfit_ScourgeRider_Goggles,Goggles,,,
74404811,DA_OI_Hair_LobBangs_Color_Black,Black,,images/Game/Pioneer/Items/Characters/Skins/Hair/MI_CharacterColorSchemeIcon_Hair_Color_Black.png,
75039200,DA_Persistence_GenericMedia_Codex_History_MajorAiva_EntryTile,,,images/Game/Pioneer/UI/Assets/Images/Codex/EntryTile/T_UI_Codex_History_MajorAiva_EntryTile.png,
75778531,DA_Item_Recipe_Recipe_ExtendedMediumMag_03,Extended Medium Mag III Blueprint,,images/Game/Pioneer/Items/Shared/T_UI_Icon_Recipe.png,
76280525,DA_Persistence_QuestImage_Describe_The_Pharmacist,,,images/Game/Pioneer/UI/Assets/Images/Quests/936x620/T_UI_Describe_The_Pharmacist.png,images/Game/Pioneer/UI/Assets/Images/Quests/936x620/T_UI_Describe_The_Pharmacist.png
76911577,DA_PurchasableOffer_FuelCan,Fuel Canister,,images/Game/Pioneer/Items/Characters/Skins/BackpackAttachment/FuelCanister_01_A/T_UI_Icon_BackpackAttachment_FuelCanister_01_A.png,
78302893,DA_OI_Outfit_HiTechHiker_Headgear,Headgear,,,
79414042,DA_Inventory_LF_Medic_ContainerItem_Armor,Shield,,,
79568822,DA_OI_Outfit_Shroud,Ombra,,images/Game/Pioneer/Items/Characters/Skins/Outfit/Shroud/T_UI_Icon_Outfit_Shroud.png,
80243895,DA_Persistence_Clan_Logo_4,Logo 4,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",images/Game/Pioneer/Core/UI/UI_Elements/Icons/Map/T_UI_Icon_Loot_Commercial.png,
80496050,DA_OI_Outfit_Flamethrower_Sleeves,Sleeves,,,
81797988,DA_Item_ChamberStation_AssemblyStation_03,Refiner,Crucial companion for any Raider finding themselves in frequent need of custom parts.,images/Game/Pioneer/Items/ChamberStations/AssemblyStation_03/T_UI_Icon_ChamberStation_AssemblyStation_03.png,
86572884,DA_Persistence_Clan_Logo_3,Logo 3,"Donec pede justo, fringilla vel, aliquet nec, vulputate eget, arcu. In enim justo, rhoncus ut, imperdiet a, venenatis vitae, justo. Nullam dictum felis eu pede mollis pretium. Integer tincidunt.",images/Game/Pioneer/Items/_GENERATED_/P2Prototype/GrindCurrency/T_UI_GrindCurrencyImproved.png,
87910684,DA_OI_Outfit_Moonball_Headgear,Headgear,,,
88669059,DA_OI_Outfit_Angler_MeshToggle4_Off,Off,,,
89374978,DA_SessionMod_Weather_RivenTides_RedDawn,,,,
90847506,DA_OI_Outfit_Explorer_Headgear_On,On,,,
90991003,DA_Persistence_QuestImage_Analyzer,,,images/Game/Pioneer/UI/Assets/Images/Quests/936x620/T_UI_Analyzer.png,images/Game/Pioneer/UI/Assets/Images/Quests/936x620/T_UI_Analyzer.png
92766062,DA_OI_Hair_MohawkMessy_Color,Color,,,
93882202,DA_OI_Outfit_Nurse_Color,Color,,,
95563781,DA_OI_Unlock_RaiderProject_AvianAlarm_Rounds,Avian Alarm,,images/Game/Pioneer/UI/Assets/Images/Unlocks/T_UI_Project_Unlockimage_AvianAlarm.png,
95601247,DA_OI_Unlock_CraftModComponents,,,,
95935778,DA_PurchasableOffer_AlpineRescueSet,The Alpine Rescue Set,"As winter fast approaches, Raiders require a special toolset for handling the frost—a torch to illuminate the darkness, a rescue kit for fallen comrades, and a pickaxe for scaling hills.",images/Game/Pioneer/UI/Assets/Store_2/Store_2_Thumbnails/T_UI_StoreTile_RaiderTool_SnowRescue_9_16_Thumbnail.png,
96211373,DA_OI_Outfit_Shroud_Color_Basic,Cyan Camo,,images/Game/Pioneer/Items/Characters/Skins/Outfit/Shroud/MI_CharacterColorSchemeIcon_Outfit_Shroud_Color_Basic.png,
96728637,DA_QuestArea_FrozenTrails_FallenCollector,Fallen Collector,Fallen Collector,,
97330743,DA_SessionMod_DamageTaken_Player,Players take 50% more damage.,Players take 50% more damage.,,
98682022,DA_OI_Outfit_Vanguard_MeshToggle1_Off,Off,,,
98698078,DA_Item_Salvage_RivenTidesHotelKey2,Riven Tides Hotel Keycard No. 107,Unlocks the door to one of Panorama Azzurro's many suites at Riven Tides.,images/Game/Pioneer/Items/Shared/RivenTideHotelKey_01/T_UI_Icon_Salvage_RivenTidesHotelKey_Shared.png,
99411743,DA_Persistence_GenericMedia_Codex_ARC_Assessor_EntryTile,,,images/Game/Pioneer/UI/Assets/Images/Codex/EntryTile/T_UI_Codex_ARC_Assessor_EntryTile.png,
100761368,DA_OI_Outfit_Macrame_Headgear_On,On,,,
102226764,DA_OI_Outfit_TheKid_MeshToggle3_Off,Off,,,
103801093,DA_Item_Armor_HeavyBody,Heavy Shield,"A heavy shield that blocks a large portion of incoming damage, but carries a significant cost to mobility.",images/Game/Pioneer/Items/Armor/HeavyBody/T_UI_Icon_Armor_HeavyBody.png,
104022740,DA_QuestArea_TheDam_WaterControlRoom,Water Control Room,Water Control Room,,
104100918,DA_QuestArea_FrozenTrails_FallenARCLeg_02,Fallen Collector,Fallen Collector,,
104507909,DA_Persistence_GenericMedia_Codex_History_TheSecondWave_Landscape,,,images/Game/Pioneer/UI/Assets/Images/Codex/WithinEntry/T_UI_Codex_History_TheSecondWave_Landscape.png,
104750310,DA_QuestArea_POI_TheDam_FloodAccessTunnel_Water,Flood Access Tunnel Water,Flood Access Tunnel Water,,
104931585,DA_QuestArea_RivenTides_YoungCelestes_Antenna,Raider Camp,Raider Camp,,
106599600,DA_InteractQuest_ControlTower_SpareKey,,,,
106628713,DA_Item_Salvage_TaserBroken_01,Broken Taser,Can be recycled into crafting materials.,images/Game/Pioneer/Items/Salvage/TaserBroken_01/T_UI_Icon_Salvage_TaserBroken_01.png,
107613301,DA_OI_Outfit_Janitor_Color_Brown,Tangerine,,images/Game/Pioneer/Items/Characters/Skins/Outfit/Janitor/MI_CharacterColorSchemeIcon_Outfit_Janitor_Color_Brown.png,
112639524,DA_OI_Outfit_Enforcer_Gasmask,Gas Mask,,,
114037365,DA_RoundConfigiration_NightRaid,Night Raid,"Raiders have been finding especially good loot behind locked doors, and keys have been more plentiful. The heightened Raider activity has attracted more ARC than usual.",images/Game/Pioneer/UI/Assets/Icons/Map_Conditions/T_Icon_Event.png,images/Game/Pioneer/UI/Assets/MapConditions/T_UI_MapCondition_NightRaid.png
114084203,DA_Persistence_GenericMedia_Codex_ARC_Leaper_EntryTile,,,images/Game/Pioneer/UI/Assets/Images/Codex/EntryTile/T_UI_Codex_ARC_Leaper_EntryTile.png,
114107392,DA_CharacterSkill_DamageStaminaBoost,Fight Or Flight,"When you're hurt in combat, regain a fixed amount of stamina.  Has a cooldown between uses.",images/Game/Pioneer/UI/Assets/Icons/Progression/T_UI_CharProg_FightOrFlight.png,
114982968,DA_InteractionQuest_BatteningDown_Pipe,,,,
115653599,DA_OI_Outfit_Nova_Headgear_Off,Off,,,
116090400,DA_QuestArea_FrozenTrails_NorthenTracks,Northern Tracks,Northern Tracks,,
116129132,DA_OI_Outfit_Pauldroid_Color,Color,,,
116152053,DA_OI_BackpackCharm_ChatteringTeeth,Chattering Teeth,,images/Game/Pioneer/Items/Characters/Skins/BackpackCharm/ChatteringTeeth/T_UI_Icon_BackpackCharm_ChatteringTeeth.png,
117705208,DA_OI_Outfit_Recruit_Color_TT2,Sunrise Orange,,images/Game/Pioneer/Items/Characters/Skins/Outfit/Recruit/MI_CharacterColorSchemeIcon_Outfit_Recruit_Color_OrangeCamo.png,
119814109,DA_QuestArea_ProjectEcho2_1,Warehouse,Warehouse,,
121907371,DA_Persistence_QuestImage_Power_Out_Part_One,,,images/Game/Pioneer/UI/Assets/Images/Quests/936x620/T_UI_Power_Out_Part_One.png,images/Game/Pioneer/UI/Assets/Images/Quests/936x620/T_UI_Power_Out_Part_One.png
122658579,DA_Persistence_Clan_Background_1,Background 1,BG 1 description,images/Game/Pioneer/Core/UI/UI_Elements/Icons/Map/T_UI_Icon_Loot-Technological.png,
123530003,DA_PurchasableOffer_CorsarioSet,The Corsaro Set,"The Corsaro is for Raiders who are comfortable steering the ship. With a robotic arm and a spring-operated leg, any Raider who dons the Corsaro's pirate hat can feel like a techno-captain of the high seas, always dressed for conquest.",images/Game/Pioneer/UI/Assets/Store_2/Store_2_Thumbnails/T_UI_StoreTile_Corsaro_9_16_Thumbnail.png,
123831944,DA_QuestArea_WaterSiphoning,Water Siphoning,Water Siphoning,,
123865075,DA_OI_Unlock_CraftRemoteRaiderFlare,,,,
125599708,DA_Inventory_LF_Utility_T3_Smoke_ContainerSlot_Armor,Shield,,,
126235279,DA_OI_Outfit_Nova_MeshToggle1_Off,Off,,,
126583637,DA_PurchasableOffer_FarmerSet,The Farmer Set,"A nutritional, farm-to-table diet is important for every growing Raider. While there aren’t really any farms in the Rust Belt anymore, this basket can sure make you feel like there are!",images/Game/Pioneer/UI/Assets/Store/Thumbnails/T_UI_Store_Backpack_Bundle_Farmer_1x1_Thumbnail.png,
126972331,DA_QuestArea_POI_Spaceport_LaunchTowersWest,West Launch Tower,West Launch Tower,,
128044143,DA_Inventory_LF_Utility_FreeLoadout_ContainerSlot_Melee,Melee,,,
128261814,DA_InteractionQuest_WakingTheGrid1_3,,,,
128708845,DA_OI_Outfit_Dweller_Color_BlueYellow,Blue Yellow,,images/Game/Pioneer/Items/Characters/Skins/Outfit/Dweller/MI_CharacterColorSchemeIcon_Outfit_Dweller_Color_BlueYellow.png,
129021826,DA_Inventory_LF_ColonyRun_ContainerSlot_Belt,Quick Use,,,
129882532,DA_OI_Outfit_Matador_Hat_Off,Off,,,
129937576,DA_Inventory_ContainerSlot_Augment,Augment,,,
130254116,DA_Item_Salvage_Rope,Rope,Used in crafting.,images/Game/Pioneer/Items/Salvage/Rope/T_UI_Icon_Salvage_Rope.png,
131200869,DA_InteractionQuest_LineInTheSand1_4,,,,
131505618,DA_OI_Outfit_Bomber_MeshToggle2_On,On,,,
133015196,DA_Inventory_LF_Raider02_ContainerItem_SafePocket,Safe Pocket,,,
134313493,DA_PurchasableOffer_ItemBundle_HeavyWeaponPackage_01,Heavy Weapon Package,,images/Game/Pioneer/UI/Assets/Images/Battlepass/Crates/Misc_WeaponCrate.png,
134545014,DA_Item_Salvage_IonSputter,Ion Sputter,Can be recycled into crafting materials.,images/Game/Pioneer/Items/Salvage/IonSputter/T_UI_Icon_Salvage_IonSputter.png,
134844346,DA_Item_Salvage_Mat_RollBot_Damaged_Part,Damaged Fireball Burner,Can be recycled into crafting materials.,images/Game/Pioneer/Items/Salvage/Mat_RollBot_Damaged_Part/T_UI_Icon_Salvage_Mat_RollBot_Damaged_Part.png,
134970818,DA_Inventory_LF_Utility_T2_ContainerSlot_Melee,Melee,,,
135833769,DA_Inventory_LF_Raider01_ContainerSlot_Armor,Shield,,,
135905756,DA_QuestArea_RivenTides_POI,Riven Tides,Riven Tides,,
136699312,DA_OI_Outfit_Fencer_MeshToggle2_Off,Off,,,
137216998,DA_QuestArea_POI_Spaceport_ColonyFieldDepot,Field Depot,Field Depot,,
138186216,DA_OI_Outfit_Dashwood,Sandveil,,images/Game/Pioneer/Items/Characters/Skins/Outfit/Dashwood/T_UI_Icon_Outfit_Dashwood.png,
138427052,DA_InteractQuest_BuriedCity_EastTower_PowerCell1_1,,,,
139381394,DA_InteractionQuest_KeepingAnEyeOut,,,,
140360380,DA_OI_Outfit_Wayfarer_MeshToggle3_Off,Off,,,
141769068,DA_PurchasableOffer_LootInPeaceBundle,Protection Pack,,images/Game/Pioneer/UI/Assets/Images/Battlepass/Crates/T_UI_Deck_Crate_Generic_1x1.png,
142232784,DA_QuestArea_POI_TheDam_WaterControlBuilding,Water Treatment,Water Treatment,,
143492008,DA_OI_Outfit_Goalie_Color_GreenWhite,Emerald Gleam,,images/Game/Pioneer/Items/Characters/Skins/Outfit/Goalie/MI_CharacterColorSchemeIcon_Outfit_Goalie_Color_GreenWhite.png,
145204680,DA_Persistence_GenericMedia_Codex_People_NomadicEnvoys_Landscape,,,images/Game/Pioneer/UI/Assets/Images/Codex/WithinEntry/T_UI_Codex_People_NomadicEnvoys_Landscape.png,
146701771,DA_Persistence_QuestImage_AbandonedRaiderCache,,,images/Game/Pioneer/UI/Assets/Images/Quests/Activity_Images_AbandonedRaiderCache.png,images/Game/Pioneer/UI/Assets/Images/Quests/Activity_Images_AbandonedRaiderCache.png
146726550,DA_OI_Outfit_ShroudHorns_MeshToggle2_Off,Off,,,
148010645,DA_PurchasableOffer_Skin_Greenhorn_04,Patrol Forest Leather,,images/Game/Pioneer/UI/Assets/Images/Battlepass/Skins/Greenhorn_Green.png,
148506963,DA_OI_Outfit_NomadShroud_Color_White,White Black,,images/Game/Pioneer/Items/Characters/Skins/Outfit/NomadShroud/MI_CharacterColorSchemeIcon_Outfit_NomadShroud_Color_White.png,
148679855,DA_OI_FacialHair_StubbleShort_Color_Grey,Gray,,images/Game/Pioneer/Items/Characters/Skins/Hair/MI_CharacterColorSchemeIcon_Hair_Color_Grey.png,
149941307,DA_Item_Salvage_Mat_Junk_3,Bloated Tuna Can,Something tells you that you don't want to open this...,images/Game/Pioneer/Items/Salvage/Mat_Junk_3/T_UI_Icon_Salvage_Mat_Junk_3.png,
150477168,DA_Inventory_LF_Rookie_ContainerSlot_Weapon2,,,,
151269142,DA_Inventory_SecretStashContainer_T3,Stash,,,
151930098,DA_Item_Pistol_Silenced_01,Hairpin,"Has a built-in silencer. Great for stealth, but tricky in combat.",images/Game/Pioneer/Items/Firearms/Pistol_Silenced_01/T_UI_Icon_Pistol_Silenced_01_SmallIcon_T3.png,images/Game/Pioneer/Items/Firearms/Pistol_Silenced_01/T_UI_Icon_Pistol_Silenced_01_BigIcon_T3.png
152824312,DA_OI_BackpackAttachment_NomadJug_01_A,Nomad Jug,,images/Game/Pioneer/Items/Characters/Skins/BackpackAttachment/NomadJug_01_A/T_UI_Icon_BackpackAttachment_NomadJug_01_A.png,
153848860,DA_OI_Outfit_AgileAstronaut_MeshToggle1,Harness,,,
154443698,DA_OI_Hair_Buzzcut_Color_Red,Red,,images/Game/Pioneer/Items/Characters/Skins/Hair/MI_CharacterColorSchemeIcon_Hair_Color_Red.png,
155949712,DA_InteractQuest_MovieNight_Film,,,,
156219308,DA_OI_Outfit_Bomber_MeshToggle2,Padding,,,
156406756,DA_OI_Outfit_Wayfarer_MeshToggle4_On,On,,,
157122774,DA_CharacterSkill_RevivalTopUp,Cloud of Renewal,"When revived from being downed, releases a healing cloud that restores {0} health over {1} seconds. Has a {2}-second cooldown.",images/Game/Pioneer/Items/Augment/Utility/Utility_T3_Healing/T_UI_EoR_Revive_Aug.png,
157230831,DA_InteractQuest_TheDam_Memorial1_2,,,,
157929147,DA_Persistence_QuestImage_TrialsDeliverCarriables,,,images/Game/Pioneer/UI/Assets/Images/Quests/Trials/T_UI_TrialsDeliverCarriables.png,
158177812,DA_OI_Outfit_Loomer_Color_White,White,,images/Game/Pioneer/Items/Characters/Skins/Outfit/Loomer/MI_CharacterColorSchemeIcon_Outfit_Loomer_Color_White.png,
158740410,DA_OI_Outfit_Pirate_Color_Basic,Gray,,images/Game/Pioneer/Items/Characters/Skins/Outfit/Pirate/MI_CharacterColorSchemeIcon_Outfit_Pirate_Color_Basic.png,
159531742,DA_OI_BackpackAttachment_HoseBundle,Hose,,images/Game/Pioneer/Items/Characters/Skins/BackpackAttachment/HoseBundle/T_UI_Icon_BackpackAttachment_HoseBundle.png,
160328931,DA_Persistence_QuestImage_StellaMontis_1,,,images/Game/Pioneer/UI/Assets/Images/Quests/T_UI_StellaMontis_1.png,images/Game/Pioneer/UI/Assets/Images/Quests/T_UI_StellaMontis_1.png
160529167,DA_OI_Outfit_TickHunter_Helmet_On,On,,,
161541469,DA_PurchasableOffer_RaiderTokensL,Raider Tokens,,images/Game/Pioneer/Items/Currency/HardCurrency/T_UI_Currency_Hard_3d.png,
162360068,DA_Emote_Pantomime,Skull Pantomime,,images/Game/Pioneer/Items/Emotes/Pantomime/T_UI_Icon_Emote_Pantomime.png,
163860048,DA_OI_BackpackContainer_TechBag_Color,Color,,,
164826333,DA_Inventory_LF_Transport_ContainerItem_Backpack,Backpack,,,
166237282,DA_OI_Hair_MulletCurly_Color,Color,,,
166538264,DA_Item_Salvage_Trinket_TornBook,Torn Book,"What pages remain speak of chosen heroes, vampires, and lots of longing glances.",images/Game/Pioneer/Items/Salvage/Trinket_TornBook/T_UI_Icon_Salvage_Trinket_TornBook.png,
166843810,DA_OI_Outfit_Pirate_Color,Color,,,
168163875,DA_Inventory_LF_Utility_T3_Defensive_ContainerSlot_Melee,Melee,,,
168320424,DA_Persistence_QuestImage_Final_Arc_Part_Two,,,images/Game/Pioneer/UI/Assets/Images/Quests/936x620/T_UI_Final_Arc_Part_Two.png,images/Game/Pioneer/UI/Assets/Images/Quests/936x620/T_UI_Final_Arc_Part_Two.png
168714104,DA_QuestArea_POI_TheDam_OldBattleground,Old Battleground,Old Battleground,,
168788180,DA_OI_Outfit_NomadShroud_TechArm_On,On,,,
168902929,DA_Redirector_Pistol_HighPower_01_T3,Venator,Fires two shots at a time.,images/Game/Pioneer/Items/Firearms/Pistol_HighPower_01/T_UI_Icon_Pistol_HighPower_01_T3.png,images/Game/Pioneer/Items/Firearms/Pistol_HighPower_01/T_UI_Icon_Pistol_HighPower_01_Big_A_T3.png
172802996,DA_QuestArea_POI_Spaceport_TransitBunkerSouth,South Transit Bunker,South Transit Bunker,,
174448454,DA_OI_Outfit_NightRunner_Emissive_On,On,,,
174972867,DA_QuestArea_FrozenTrails_Village_CentralStation,Central Station,Central Station,,
175522012,DA_OI_FacialHair_SideBurns_Color,Color,,,
175876657,DA_OI_Unlock_CraftLightGunParts,,,,
175922132,DA_OI_Outfit_Wayfarer_Headgear_NoFaceCover,Uncovered Face,,,
176884903,DA_InteractQuest_LootFrozenRaiderCaches,,,,
178084386,DA_OI_Outfit_ScourgeRider_Gasmask_Off,Off,,,
180419135,DA_OI_Outfit_Aviator_Headgear_Off,Off,,,
