asset_id,locale,display_name,description
-1857324103,zh_hant,開,
1263215371,de,Aus,
1263215371,es,No,
1263215371,fr,Non,
1263215371,it,No,
1263215371,ja,オフ,
1263215371,ko,끄기,
1263215371,pl,Wył.,
1263215371,pt_br,Desequipar,
1263215371,ru,Выкл.,
1263215371,tr,Çıkartmış,
1263215371,zh_hans,关闭,
1263215371,zh_hant,關,
-61057775,de,Ein,
-61057775,es,Sí,
-61057775,fr,Oui,
-61057775,it,Sì,
-61057775,ja,オン,
-61057775,ko,켜기,
-61057775,pl,Wł.,
-61057775,pt_br,Equipar,
-61057775,ru,Вкл.,
-61057775,tr,Üzerinde,
-61057775,zh_hans,开启,
-61057775,zh_hant,開,
-1488484436,de,Aus,
-1488484436,es,No,
-1488484436,fr,Non,
-1488484436,it,No,
-1488484436,ja,オフ,
-1488484436,ko,끄기,
-1488484436,pl,Wył.,
-1488484436,pt_br,Desequipar,
-1488484436,ru,Выкл.,
-1488484436,tr,Çıkartmış,
-1488484436,zh_hans,关闭,
-1488484436,zh_hant,關,
304196507,de,Ein,
304196507,es,Sí,
304196507,fr,Oui,
304196507,it,Sì,
304196507,ja,オン,
304196507,ko,켜기,
304196507,pl,Wł.,
304196507,pt_br,Equipar,
304196507,ru,Вкл.,
304196507,tr,Üzerinde,
304196507,zh_hans,开启,
304196507,zh_hant,開,
795988389,de,Sumpfwanderer,
795988389,es,Caminante de la ciénaga,
795988389,fr,Marcheur des tourbières,
795988389,it,Solcapaludi,
795988389,ja,沢地の徘徊者,
795988389,ko,늪지 산책자,
795988389,pl,Bagiennik,
795988389,pt_br,Caminhante do Brejo,
795988389,ru,Исследователь болот,
795988389,tr,Bataklık Gezgini,
795988389,zh_hans,沼泽行者,
795988389,zh_hant,沼澤行者,
413793690,de,Aus,
413793690,es,No,
413793690,fr,Non,
413793690,it,No,
413793690,ja,オフ,
413793690,ko,끄기,
413793690,pl,Wył.,
413793690,pt_br,Desequipar,
413793690,ru,Выкл.,
413793690,tr,Çıkartmış,
413793690,zh_hans,关闭,
413793690,zh_hant,關,
-766813566,de,Ein,
-766813566,es,Sí,
-766813566,fr,Oui,
-766813566,it,Sì,
-766813566,ja,オン,
-766813566,ko,켜기,
-766813566,pl,Wł.,
-766813566,pt_br,Equipar,
-766813566,ru,Вкл.,
-766813566,tr,Üzerinde,
-766813566,zh_hans,开启,
-766813566,zh_hant,開,
-409919568,de,Aus,
-409919568,es,No,
-409919568,fr,Non,
-409919568,it,No,
-409919568,ja,オフ,
-409919568,ko,끄기,
-409919568,pl,Wył.,
-409919568,pt_br,Desequipar,
-409919568,ru,Выкл.,
-409919568,tr,Çıkartmış,
-409919568,zh_hans,关闭,
-409919568,zh_hant,關,
-313689924,de,Ein,
-313689924,es,Sí,
-313689924,fr,Oui,
-313689924,it,Sì,
-313689924,ja,オン,
-313689924,ko,켜기,
-313689924,pl,Wł.,
-313689924,pt_br,Equipar,
-313689924,ru,Вкл.,
-313689924,tr,Üzerinde,
-313689924,zh_hans,开启,
-313689924,zh_hant,開,
-1125488085,de,Aus,
-1125488085,es,No,
-1125488085,fr,Non,
-1125488085,it,No,
-1125488085,ja,オフ,
-1125488085,ko,끄기,
-1125488085,pl,Wył.,
-1125488085,pt_br,Desequipar,
-1125488085,ru,Выкл.,
-1125488085,tr,Çıkartmış,
-1125488085,zh_hans,关闭,
-1125488085,zh_hant,關,
1023412081,de,Ein,
1023412081,es,Sí,
1023412081,fr,Oui,
1023412081,it,Sì,
1023412081,ja,オン,
1023412081,ko,켜기,
1023412081,pl,Wł.,
1023412081,pt_br,Equipar,
1023412081,ru,Вкл.,
1023412081,tr,Üzerinde,
1023412081,zh_hans,开启,
1023412081,zh_hant,開,
392758538,de,Wächter,
392758538,es,Conserje,
392758538,fr,Gardien,
392758538,it,Guardiano,
392758538,ja,管理人,
392758538,ko,관리인,
392758538,pl,Stróż,
392758538,pt_br,Inspetor,
392758538,ru,Смотритель,
392758538,tr,Bekçi,
392758538,zh_hans,典狱长,
392758538,zh_hant,看守人,
-180038169,es,Remiendos,
-180038169,ja,パッチワーク,
-180038169,ko,누더기,
-180038169,pl,Łatanina,
-180038169,pt_br,Remendos,
-180038169,ru,Лоскуты,
-180038169,tr,Yama İşi,
-180038169,zh_hans,拼布装,
-180038169,zh_hant,拼布衣,
-592536029,de,Aus,
-592536029,es,No,
-592536029,fr,Non,
-592536029,it,No,
-592536029,ja,オフ,
-592536029,ko,끄기,
-592536029,pl,Wył.,
-592536029,pt_br,Desequipar,
-592536029,ru,Выкл.,
-592536029,tr,Çıkartmış,
-592536029,zh_hans,关闭,
-592536029,zh_hant,關,
-734724819,de,Ein,
-734724819,es,Sí,
-734724819,fr,Oui,
-734724819,it,Sì,
-734724819,ja,オン,
-734724819,ko,켜기,
-734724819,pl,Wł.,
-734724819,pt_br,Equipar,
-734724819,ru,Вкл.,
-734724819,tr,Üzerinde,
-734724819,zh_hans,开启,
-734724819,zh_hant,開,
1463867410,de,Einfach,
1463867410,es,Básico,
1463867410,fr,Basique,
1463867410,it,Base,
1463867410,ja,ベーシック,
1463867410,ko,기본,
1463867410,pl,Zwykłe,
1463867410,pt_br,Simples,
1463867410,ru,Обычн.,
1463867410,tr,Temel,
1463867410,zh_hans,基础,
1463867410,zh_hant,基本,
-1781502450,de,Aus,
-1781502450,es,No,
-1781502450,fr,Non,
-1781502450,it,No,
-1781502450,ja,オフ,
-1781502450,ko,끄기,
-1781502450,pl,Wył.,
-1781502450,pt_br,Desequipar,
-1781502450,ru,Выкл.,
-1781502450,tr,Çıkartmış,
-1781502450,zh_hans,关闭,
-1781502450,zh_hant,關,
-692912982,de,Ein,
-692912982,es,Sí,
-692912982,fr,Oui,
-692912982,it,Sì,
-692912982,ja,オン,
-692912982,ko,켜기,
-692912982,pl,Wł.,
-692912982,pt_br,Equipar,
-692912982,ru,Вкл.,
-692912982,tr,Üzerinde,
-692912982,zh_hans,开启,
-692912982,zh_hant,開,
61590174,de,Ein,
61590174,es,Sí,
61590174,fr,Oui,
61590174,it,Sì,
61590174,ja,オン,
61590174,ko,켜기,
61590174,pl,Wł.,
61590174,pt_br,Equipar,
61590174,ru,Вкл.,
61590174,tr,Üzerinde,
61590174,zh_hans,开启,
61590174,zh_hant,開,
1522320968,de,Ein,
1522320968,es,Sí,
1522320968,fr,Oui,
1522320968,it,Sì,
1522320968,ja,オン,
1522320968,ko,켜기,
1522320968,pl,Wł.,
1522320968,pt_br,Equipar,
1522320968,ru,Вкл.,
1522320968,tr,Üzerinde,
1522320968,zh_hans,开启,
1522320968,zh_hant,開,
616115414,de,Ein,
616115414,es,Sí,
616115414,fr,Oui,
616115414,it,Sì,
616115414,ja,オン,
616115414,ko,켜기,
616115414,pl,Wł.,
616115414,pt_br,Equipar,
616115414,ru,Вкл.,
616115414,tr,Üzerinde,
616115414,zh_hans,开启,
616115414,zh_hant,開,
1817910131,de,Jetpilot,
1817910131,es,Piloto de avión,
1817910131,fr,Pilote d'avion,
1817910131,it,Pilota di jet,
1817910131,ja,ジェット・パイロット,
1817910131,ko,제트기 조종사,
1817910131,pl,Pilot odrzutowca,
1817910131,pt_br,Piloto de Jato,
1817910131,ru,Летчик,
1817910131,tr,Jet Pilotu,
1817910131,zh_hans,喷气飞行员,
1817910131,zh_hant,噴射機駕駛,
-1135802747,it,Cavaliere,
-1135802747,ja,キャバリア,
-1135802747,ko,카발리어,
-1135802747,pl,Kawalerzysta,
-1135802747,pt_br,Cavalaria,
-1135802747,ru,Кавалерист,
-1135802747,tr,Şövalye,
-1135802747,zh_hans,骑士,
-1135802747,zh_hant,騎士,
-1097319068,de,Brille,
-1097319068,es,Gafas,
-1097319068,fr,Lunettes,
-1097319068,it,Occhiali,
-1097319068,ja,メガネ,
-1097319068,ko,안경,
-1097319068,pl,Okulary,
-1097319068,pt_br,Óculos,
-1097319068,ru,Очки,
-1097319068,tr,Gözlük,
-1097319068,zh_hans,眼镜,
-1097319068,zh_hant,眼鏡,
2096069607,de,Aus,
2096069607,es,No,
2096069607,fr,Non,
2096069607,it,No,
2096069607,ja,オフ,
2096069607,ko,끄기,
2096069607,pl,Wył.,
2096069607,pt_br,Desequipar,
2096069607,ru,Выкл.,
2096069607,tr,Çıkartmış,
2096069607,zh_hans,关闭,
2096069607,zh_hant,關,
1900526508,de,Ein,
1900526508,es,Sí,
1900526508,fr,Oui,
1900526508,it,Sì,
1900526508,ja,オン,
1900526508,ko,켜기,
1900526508,pl,Wł.,
1900526508,pt_br,Equipar,
1900526508,ru,Вкл.,
1900526508,tr,Üzerinde,
1900526508,zh_hans,开启,
1900526508,zh_hant,開,
1754949156,de,Aus,
1754949156,es,No,
1754949156,fr,Non,
1754949156,it,No,
1754949156,ja,オフ,
1754949156,ko,끄기,
1754949156,pl,Wył.,
1754949156,pt_br,Desequipar,
1754949156,ru,Выкл.,
1754949156,tr,Çıkartmış,
1754949156,zh_hans,关闭,
1754949156,zh_hant,關,
2107192245,de,Ein,
2107192245,es,Sí,
2107192245,fr,Oui,
2107192245,it,Sì,
2107192245,ja,オン,
2107192245,ko,켜기,
2107192245,pl,Wł.,
2107192245,pt_br,Equipar,
2107192245,ru,Вкл.,
2107192245,tr,Üzerinde,
2107192245,zh_hans,开启,
2107192245,zh_hant,開,
1858787246,de,Aus,
1858787246,es,No,
1858787246,fr,Non,
1858787246,it,No,
1858787246,ja,オフ,
1858787246,ko,끄기,
1858787246,pl,Wył.,
1858787246,pt_br,Desequipar,
1858787246,ru,Выкл.,
1858787246,tr,Çıkartmış,
1858787246,zh_hans,关闭,
1858787246,zh_hant,關,
-1381612102,de,Ein,
-1381612102,es,Sí,
-1381612102,fr,Oui,
-1381612102,it,Sì,
-1381612102,ja,オン,
-1381612102,ko,켜기,
-1381612102,pl,Wł.,
-1381612102,pt_br,Equipar,
-1381612102,ru,Вкл.,
-1381612102,tr,Üzerinde,
-1381612102,zh_hans,开启,
-1381612102,zh_hant,開,
734059876,de,Aus,
734059876,es,No,
734059876,fr,Non,
734059876,it,No,
734059876,ja,オフ,
734059876,ko,끄기,
734059876,pl,Wył.,
734059876,pt_br,Desequipar,
734059876,ru,Выкл.,
734059876,tr,Çıkartmış,
734059876,zh_hans,关闭,
734059876,zh_hant,關,
-1585822965,de,Ein,
-1585822965,es,Sí,
-1585822965,fr,Oui,
-1585822965,it,Sì,
-1585822965,ja,オン,
-1585822965,ko,켜기,
-1585822965,pl,Wł.,
-1585822965,pt_br,Equipar,
-1585822965,ru,Вкл.,
-1585822965,tr,Üzerinde,
-1585822965,zh_hans,开启,
-1585822965,zh_hant,開,
-1999862955,de,Aus,
-1999862955,es,No,
-1999862955,fr,Non,
-1999862955,it,No,
-1999862955,ja,オフ,
-1999862955,ko,끄기,
-1999862955,pl,Wył.,
-1999862955,pt_br,Desequipar,
-1999862955,ru,Выкл.,
-1999862955,tr,Çıkartmış,
-1999862955,zh_hans,关闭,
-1999862955,zh_hant,關,
1632456658,de,Ein,
1632456658,es,Sí,
1632456658,fr,Oui,
1632456658,it,Sì,
1632456658,ja,オン,
1632456658,ko,켜기,
1632456658,pl,Wł.,
1632456658,pt_br,Equipar,
1632456658,ru,Вкл.,
1632456658,tr,Üzerinde,
1632456658,zh_hans,开启,
1632456658,zh_hant,開,
-2088262734,it,Pilota,
-2088262734,ja,ライダー,
-2088262734,ko,라이더,
-2088262734,pt_br,Piloto,
-2088262734,ru,Райдер,
-2088262734,tr,Yarışçı,
-2088262734,zh_hans,莱德,
-2088262734,zh_hant,萊德,
-1589207983,de,Orange-schwarz,
-1589207983,es,Naranja y negro,
-1589207983,fr,Orange et noir,
-1589207983,it,Arancione nero,
-1589207983,ja,オレンジ・ブラック,
-1589207983,ko,오렌지 블랙,
-1589207983,pl,Pomarańczowo-czarny,
-1589207983,pt_br,Preto Laranja,
-1589207983,ru,Оранжево-черный,
-1589207983,tr,Turuncu Siyah,
-1589207983,zh_hans,橙黑,
-1589207983,zh_hant,橘黑,
-267050383,de,Weiß-rot,
-267050383,es,Blanco y rojo,
-267050383,fr,Blanc et rouge,
-267050383,it,Rosso bianco,
-267050383,ja,ホワイト・レッド,
-267050383,ko,화이트 레드,
-267050383,pl,Biało-czerwony,
-267050383,pt_br,Vermelho Branco,
-267050383,ru,Бело-красный,
-267050383,tr,Beyaz Kırmızı,
-267050383,zh_hans,白红,
-267050383,zh_hant,白紅,
-1182593423,de,Gasmaske,
-1182593423,es,Máscara antigás,
-1182593423,fr,Masque à gaz,
-1182593423,it,Maschera antigas,
-1182593423,ja,ガスマスク,
-1182593423,ko,방독면,
-1182593423,pl,Maska gazowa,
-1182593423,pt_br,Máscara de Gás,
-1182593423,ru,Противогаз,
-1182593423,tr,Gaz Maskesi,
-1182593423,zh_hans,防毒面具,
-1182593423,zh_hant,防毒面罩,
1163250113,de,Aus,
1163250113,es,No,
1163250113,fr,Non,
1163250113,it,No,
1163250113,ja,オフ,
1163250113,ko,끄기,
1163250113,pl,Wył.,
1163250113,pt_br,Desequipar,
1163250113,ru,Выкл.,
1163250113,tr,Çıkartmış,
1163250113,zh_hans,关闭,
1163250113,zh_hant,關,
-1290478685,de,Ein,
-1290478685,es,Sí,
-1290478685,fr,Oui,
-1290478685,it,Sì,
-1290478685,ja,オン,
-1290478685,ko,켜기,
-1290478685,pl,Wł.,
-1290478685,pt_br,Equipar,
-1290478685,ru,Вкл.,
-1290478685,tr,Üzerinde,
-1290478685,zh_hans,开启,
-1290478685,zh_hant,開,
776728201,de,Schutzbrille,
776728201,es,Gafas protectoras,
776728201,fr,Lunettes de protection,
776728201,it,Occhialini,
776728201,ja,ゴーグル,
776728201,ko,고글,
776728201,pl,Gogle,
776728201,pt_br,Óculos de Proteção,
776728201,ru,Защитные очки,
776728201,tr,Koruyucu Gözlük,
776728201,zh_hans,护目镜,
776728201,zh_hant,護目鏡,
1271659221,de,Aus,
1271659221,es,No,
1271659221,fr,Non,
1271659221,it,No,
1271659221,ja,オフ,
1271659221,ko,끄기,
1271659221,pl,Wył.,
1271659221,pt_br,Desequipar,
1271659221,ru,Выкл.,
1271659221,tr,Çıkartmış,
1271659221,zh_hans,关闭,
1271659221,zh_hant,關,
-1417796210,de,Ein,
-1417796210,es,Sí,
-1417796210,fr,Oui,
-1417796210,it,Sì,
-1417796210,ja,オン,
-1417796210,ko,켜기,
-1417796210,pl,Wł.,
-1417796210,pt_br,Equipar,
-1417796210,ru,Вкл.,
-1417796210,tr,Üzerinde,
-1417796210,zh_hans,开启,
-1417796210,zh_hant,開,
-1271292832,de,Aus,
-1271292832,es,No,
-1271292832,fr,Non,
-1271292832,it,No,
-1271292832,ja,オフ,
-1271292832,ko,끄기,
-1271292832,pl,Wył.,
-1271292832,pt_br,Desequipar,
-1271292832,ru,Выкл.,
-1271292832,tr,Çıkartmış,
-1271292832,zh_hans,关闭,
-1271292832,zh_hant,關,
-2108890624,de,Ein,
-2108890624,es,Sí,
-2108890624,fr,Oui,
-2108890624,it,Sì,
-2108890624,ja,オン,
-2108890624,ko,켜기,
-2108890624,pl,Wł.,
-2108890624,pt_br,Equipar,
-2108890624,ru,Вкл.,
-2108890624,tr,Üzerinde,
-2108890624,zh_hans,开启,
-2108890624,zh_hant,開,
1608571702,de,Helm,
1608571702,es,Casco,
1608571702,fr,Casque,
1608571702,it,Casco,
1608571702,ja,ヘルメット,
1608571702,ko,헬멧,
1608571702,pl,Kask,
1608571702,pt_br,Capacete,
1608571702,ru,Шлем,
1608571702,tr,Kask,
1608571702,zh_hans,头盔,
1608571702,zh_hant,頭盔,
389657367,de,Aus,
389657367,es,No,
389657367,fr,Non,
389657367,it,No,
389657367,ja,オフ,
389657367,ko,끄기,
389657367,pl,Wył.,
389657367,pt_br,Desequipar,
389657367,ru,Выкл.,
389657367,tr,Çıkartmış,
389657367,zh_hans,关闭,
389657367,zh_hant,關,
-1275555503,de,Ein,
-1275555503,es,Sí,
-1275555503,fr,Oui,
-1275555503,it,Sì,
-1275555503,ja,オン,
-1275555503,ko,켜기,
-1275555503,pl,Wł.,
-1275555503,pt_br,Equipar,
-1275555503,ru,Вкл.,
-1275555503,tr,Üzerinde,
-1275555503,zh_hans,开启,
-1275555503,zh_hant,開,
1440900600,de,Makramee,
1440900600,es,Macramé,
1440900600,fr,Macramé,
1440900600,it,Macramè,
1440900600,ja,マクラメ,
1440900600,ko,마크라메,
1440900600,pl,Makrama,
1440900600,pt_br,Macramê,
1440900600,ru,Бахрома,
1440900600,tr,Makrome,
1440900600,zh_hans,绳结装,
1440900600,zh_hant,花編結,
1030340000,de,Aus,
1030340000,es,No,
1030340000,fr,Non,
1030340000,it,No,
1030340000,ja,オフ,
1030340000,ko,끄기,
1030340000,pl,Wył.,
1030340000,pt_br,Desequipar,
1030340000,ru,Выкл.,
1030340000,tr,Çıkartmış,
1030340000,zh_hans,关闭,
1030340000,zh_hant,關,
100761368,de,Ein,
100761368,es,Sí,
100761368,fr,Oui,
100761368,it,Sì,
100761368,ja,オン,
100761368,ko,켜기,
100761368,pl,Wł.,
100761368,pt_br,Equipar,
100761368,ru,Вкл.,
100761368,tr,Üzerinde,
100761368,zh_hans,开启,
100761368,zh_hant,開,
197252621,de,Aus,
197252621,es,No,
197252621,fr,Non,
197252621,it,No,
197252621,ja,オフ,
197252621,ko,끄기,
197252621,pl,Wył.,
197252621,pt_br,Desequipar,
197252621,ru,Выкл.,
197252621,tr,Çıkartmış,
197252621,zh_hans,关闭,
197252621,zh_hant,關,
1481465730,de,Ein,
1481465730,es,Sí,
1481465730,fr,Oui,
1481465730,it,Sì,
1481465730,ja,オン,
1481465730,ko,켜기,
1481465730,pl,Wł.,
1481465730,pt_br,Equipar,
1481465730,ru,Вкл.,
1481465730,tr,Üzerinde,
1481465730,zh_hans,开启,
1481465730,zh_hant,開,
-223984801,de,Aus,
-223984801,es,No,
-223984801,fr,Non,
-223984801,it,No,
-223984801,ja,オフ,
-223984801,ko,끄기,
-223984801,pl,Wył.,
-223984801,pt_br,Desequipar,
-223984801,ru,Выкл.,
-223984801,tr,Çıkartmış,
-223984801,zh_hans,关闭,
-223984801,zh_hant,關,
-808288904,de,Ein,
-808288904,es,Sí,
-808288904,fr,Oui,
-808288904,it,Sì,
-808288904,ja,オン,
-808288904,ko,켜기,
-808288904,pl,Wł.,
-808288904,pt_br,Equipar,
-808288904,ru,Вкл.,
-808288904,tr,Üzerinde,
-808288904,zh_hans,开启,
-808288904,zh_hant,開,
-563320577,de,Aus,
-563320577,es,No,
-563320577,fr,Non,
-563320577,it,No,
-563320577,ja,オフ,
-563320577,ko,끄기,
-563320577,pl,Wył.,
-563320577,pt_br,Desequipar,
-563320577,ru,Выкл.,
-563320577,tr,Çıkartmış,
-563320577,zh_hans,关闭,
-563320577,zh_hant,關,
1396939461,de,Ein,
1396939461,es,Sí,
1396939461,fr,Oui,
1396939461,it,Sì,
1396939461,ja,オン,
1396939461,ko,켜기,
1396939461,pl,Wł.,
1396939461,pt_br,Equipar,
1396939461,ru,Вкл.,
1396939461,tr,Üzerinde,
1396939461,zh_hans,开启,
1396939461,zh_hant,開,
1389365483,de,Aus,
1389365483,es,No,
1389365483,fr,Non,
1389365483,it,No,
1389365483,ja,オフ,
1389365483,ko,끄기,
1389365483,pl,Wył.,
1389365483,pt_br,Desequipar,
1389365483,ru,Выкл.,
1389365483,tr,Çıkartmış,
1389365483,zh_hans,关闭,
1389365483,zh_hant,關,
798121850,de,Ein,
798121850,es,Sí,
798121850,fr,Oui,
798121850,it,Sì,
798121850,ja,オン,
798121850,ko,켜기,
798121850,pl,Wł.,
798121850,pt_br,Equipar,
798121850,ru,Вкл.,
798121850,tr,Üzerinde,
798121850,zh_hans,开启,
798121850,zh_hant,開,
-57027748,de,Schulterpolster,
-57027748,es,Hombrera,
-57027748,fr,Épaulette,
-57027748,it,Spallaccio,
-57027748,ja,ショルダーパッド,
-57027748,ko,어깨 패드,
-57027748,pl,Ochraniacz na bark,
-57027748,pt_br,Ombreiras,
-57027748,ru,Наплечник,
-57027748,tr,Vatka,
-57027748,zh_hans,肩垫,
-57027748,zh_hant,墊肩,
-1956973103,de,Aus,
-1956973103,es,No,
-1956973103,fr,Non,
-1956973103,it,No,
-1956973103,ja,オフ,
-1956973103,ko,끄기,
-1956973103,pl,Wył.,
-1956973103,pt_br,Desequipar,
-1956973103,ru,Выкл.,
-1956973103,tr,Çıkartmış,
-1956973103,zh_hans,关闭,
-1956973103,zh_hant,關,
1791473243,de,Ein,
1791473243,es,Sí,
1791473243,fr,Oui,
1791473243,it,Sì,
1791473243,ja,オン,
1791473243,ko,켜기,
1791473243,pl,Wł.,
1791473243,pt_br,Equipar,
1791473243,ru,Вкл.,
1791473243,tr,Üzerinde,
1791473243,zh_hans,开启,
1791473243,zh_hant,開,
-1665359402,de,Mondball,
-1665359402,es,Bola alta,
-1665359402,fr,Ballune,
-1665359402,it,Palla lunare,
-1665359402,ja,ムーンボール,
-1665359402,ko,문볼,
-1665359402,pl,Luna,
-1665359402,pt_br,Bola Lunar,
-1665359402,ru,Высокая подача,
-1665359402,tr,Ay Topu,
-1665359402,zh_hans,月亮球,
-1665359402,zh_hant,月亮球,
-1699914736,de,Keine Außenhülle,
-1699914736,es,Sin exterior,
-1699914736,fr,Sans extérieur,
-1699914736,it,Nessun esterno,
-1699914736,ja,アウターなし,
-1699914736,ko,외부 의상 없음,
-1699914736,pl,Bez warstwy wierzchniej,
-1699914736,pt_br,Sem traje externo,
-1699914736,ru,Без внешнего,
-1699914736,tr,Dışsız,
-1699914736,zh_hans,无外套,
-1699914736,zh_hant,無外衣,
-652361634,de,Aus,
-652361634,es,No,
-652361634,fr,Non,
-652361634,it,No,
-652361634,ja,オフ,
-652361634,ko,끄기,
-652361634,pl,Wył.,
-652361634,pt_br,Desequipar,
-652361634,ru,Выкл.,
-652361634,tr,Çıkartmış,
-652361634,zh_hans,关闭,
-652361634,zh_hant,關,
1011104822,de,Ein,
1011104822,es,Sí,
1011104822,fr,Oui,
1011104822,it,Sì,
1011104822,ja,オン,
1011104822,ko,켜기,
1011104822,pl,Wł.,
1011104822,pt_br,Equipar,
1011104822,ru,Вкл.,
1011104822,tr,Üzerinde,
1011104822,zh_hans,开启,
1011104822,zh_hant,開,
715654138,de,Aus,
715654138,es,No,
715654138,fr,Non,
715654138,it,No,
715654138,ja,オフ,
715654138,ko,끄기,
715654138,pl,Wył.,
715654138,pt_br,Desequipar,
715654138,ru,Выкл.,
715654138,tr,Çıkartmış,
715654138,zh_hans,关闭,
715654138,zh_hant,關,
-1752272356,de,Ein,
-1752272356,es,Sí,
-1752272356,fr,Oui,
-1752272356,it,Sì,
-1752272356,ja,オン,
-1752272356,ko,켜기,
-1752272356,pl,Wł.,
-1752272356,pt_br,Equipar,
-1752272356,ru,Вкл.,
-1752272356,tr,Üzerinde,
-1752272356,zh_hans,开启,
-1752272356,zh_hant,開,
394561988,de,Aus,
394561988,es,No,
394561988,fr,Non,
394561988,it,No,
394561988,ja,オフ,
394561988,ko,끄기,
394561988,pl,Wył.,
394561988,pt_br,Desequipar,
394561988,ru,Выкл.,
394561988,tr,Çıkartmış,
394561988,zh_hans,关闭,
394561988,zh_hant,關,
472364633,de,Ein,
472364633,es,Sí,
472364633,fr,Oui,
472364633,it,Sì,
472364633,ja,オン,
472364633,ko,켜기,
472364633,pl,Wł.,
472364633,pt_br,Equipar,
472364633,ru,Вкл.,
472364633,tr,Üzerinde,
472364633,zh_hans,开启,
472364633,zh_hant,開,
1129796083,de,Aus,
1129796083,es,No,
1129796083,fr,Non,
1129796083,it,No,
1129796083,ja,オフ,
1129796083,ko,끄기,
1129796083,pl,Wył.,
1129796083,pt_br,Desequipar,
1129796083,ru,Выкл.,
1129796083,tr,Çıkartmış,
1129796083,zh_hans,关闭,
1129796083,zh_hant,關,
-1256773358,de,Ein,
-1256773358,es,Sí,
-1256773358,fr,Oui,
-1256773358,it,Sì,
-1256773358,ja,オン,
-1256773358,ko,켜기,
-1256773358,pl,Wł.,
-1256773358,pt_br,Equipar,
-1256773358,ru,Вкл.,
-1256773358,tr,Üzerinde,
-1256773358,zh_hans,开启,
-1256773358,zh_hant,開,
-203954215,de,Aus,
-203954215,es,No,
-203954215,fr,Non,
-203954215,it,No,
-203954215,ja,オフ,
-203954215,ko,끄기,
-203954215,pl,Wył.,
-203954215,pt_br,Desequipar,
-203954215,ru,Выкл.,
-203954215,tr,Çıkartmış,
-203954215,zh_hans,关闭,
-203954215,zh_hant,關,
1362125900,de,Ein,
1362125900,es,Sí,
1362125900,fr,Oui,
1362125900,it,Sì,
1362125900,ja,オン,
1362125900,ko,켜기,
1362125900,pl,Wł.,
1362125900,pt_br,Equipar,
1362125900,ru,Вкл.,
1362125900,tr,Üzerinde,
1362125900,zh_hans,开启,
1362125900,zh_hant,開,
371211524,de,Rennmeister,
371211524,es,Cambiamarchas,
371211524,fr,Passe-vitesses,
371211524,it,Motociclista,
371211524,ja,ギアシフター,
371211524,ko,기어 전환자,
371211524,pl,Rajdowiec,
371211524,pt_br,Troca de Marcha,
371211524,ru,Передача,
371211524,tr,Vites Kolu,
371211524,zh_hans,变速器,
371211524,zh_hant,換檔高手,
-697258842,de,Einfach,
-697258842,es,Básico,
-697258842,fr,Basique,
-697258842,it,Base,
-697258842,ja,ベーシック,
-697258842,ko,기본,
-697258842,pl,Zwykłe,
-697258842,pt_br,Simples,
-697258842,ru,Обычн.,
-697258842,tr,Temel,
-697258842,zh_hans,基础,
-697258842,zh_hant,基本,
-195976881,de,Aus,
-195976881,es,No,
-195976881,fr,Non,
-195976881,it,No,
-195976881,ja,オフ,
-195976881,ko,끄기,
-195976881,pl,Wył.,
-195976881,pt_br,Desequipar,
-195976881,ru,Выкл.,
-195976881,tr,Çıkartmış,
-195976881,zh_hans,关闭,
-195976881,zh_hant,關,
-1309364601,de,Ein,
-1309364601,es,Sí,
-1309364601,fr,Oui,
-1309364601,it,Sì,
-1309364601,ja,オン,
-1309364601,ko,켜기,
-1309364601,pl,Wł.,
-1309364601,pt_br,Equipar,
-1309364601,ru,Вкл.,
-1309364601,tr,Üzerinde,
-1309364601,zh_hans,开启,
-1309364601,zh_hant,開,
-387584347,de,Weste,
-387584347,es,Chaleco,
-387584347,fr,Gilet,
-387584347,it,Gilet,
-387584347,ja,ベスト,
-387584347,ko,조끼,
-387584347,pl,Kamizelka,
-387584347,pt_br,Colete,
-387584347,ru,Жилет,
-387584347,tr,Yelek,
-387584347,zh_hans,背心,
-387584347,zh_hant,背心,
-1625250703,de,Aus,
-1625250703,es,No,
-1625250703,fr,Non,
-1625250703,it,No,
-1625250703,ja,オフ,
-1625250703,ko,끄기,
-1625250703,pl,Wył.,
-1625250703,pt_br,Desequipar,
-1625250703,ru,Выкл.,
-1625250703,tr,Çıkartmış,
-1625250703,zh_hans,关闭,
-1625250703,zh_hant,關,
1496074836,de,Ein,
1496074836,es,Sí,
1496074836,fr,Oui,
1496074836,it,Sì,
1496074836,ja,オン,
1496074836,ko,켜기,
1496074836,pl,Wł.,
1496074836,pt_br,Equipar,
1496074836,ru,Вкл.,
1496074836,tr,Üzerinde,
1496074836,zh_hans,开启,
1496074836,zh_hant,開,
-1545783537,ja,クレスタ,
-1545783537,ko,크레스타,
-1545783537,pt_br,Crista,
-1545783537,ru,Хребет,
-1545783537,zh_hans,红冠,
-1545783537,zh_hant,克雷斯塔,
442735383,de,Schutzbrille,
442735383,es,Gafas protectoras,
442735383,fr,Lunettes de protection,
442735383,it,Occhialini,
442735383,ja,ゴーグル,
442735383,ko,고글,
442735383,pl,Gogle,
442735383,pt_br,Óculos de Proteção,
442735383,ru,Защитные очки,
442735383,tr,Koruyucu Gözlük,
442735383,zh_hans,护目镜,
442735383,zh_hant,護目鏡,
